Date,Location,Latitude,Longitude,Text
May 3,Epinal,48.1747684,6.4503643,"Announcements from the
German General
Government.

Daily German Report.

BERLIN, May 3. (Official report from
this afternoon.)

Western Theater of War.

- In Flanders, we successfully launched attacks on both sides of the Poelkappelle-Ypres road and captured the farms ""The Fortune"", southeast of St. Julian. In Champagne, our well-executed mine explosions caused significant damage to the enemy position between Souain and Perthes. Between the Meuse and Moselle, only artillery was active yesterday. At Hartmannswillerkopf, the French unsuccessfully attempted to attack our position on the summit last night. Yesterday, a French aircraft landed at Hundlingen, west of Sargemund; both occupants were captured. A German aircraft squadron successfully attacked, evidently, the aircraft hangar and the station of Epinal.

Eastern Theater of War.

In the pursuit of the Russians fleeing towards Riga, we captured 4 cannons, 4 machine guns, and took 1,700 prisoners south of Mitau yesterday. This brings the total number of prisoners to 3,200. Southwest of Kalvaria, Russian attacks failed with heavy losses for the enemy: the Russians were driven back over the Scesupa and left 330 prisoners in our hands. The Russians also suffered a severe defeat northeast of Skierniewice: in addition to numerous dead, they lost 100 men as prisoners.

Southeastern Theater of War.

In the presence of the supreme commander, Field Marshal Archduke Friedrich, and under the leadership of General von Mackensen, the allied troops broke through the entire Russian front in Western Galicia yesterday after bitter battles, from near the Hungarian border to the mouth of the Dunajec in the Vistula, and pushed it back everywhere. The enemy troops that could escape are being closely pursued by the allied armies in full retreat to the east. The spoils of victory cannot yet be estimated, even approximately.

The General Government in Belgium"
May 3,South of Mitau,,,"Announcements from the
German General
Government.

Daily German Report.

BERLIN, May 3. (Official report from
this afternoon.)

Western Theater of War.

- In Flanders, we successfully launched attacks on both sides of the Poelkappelle-Ypres road and captured the farms ""The Fortune"", southeast of St. Julian. In Champagne, our well-executed mine explosions caused significant damage to the enemy position between Souain and Perthes. Between the Meuse and Moselle, only artillery was active yesterday. At Hartmannswillerkopf, the French unsuccessfully attempted to attack our position on the summit last night. Yesterday, a French aircraft landed at Hundlingen, west of Sargemund; both occupants were captured. A German aircraft squadron successfully attacked, evidently, the aircraft hangar and the station of Epinal.

Eastern Theater of War.

In the pursuit of the Russians fleeing towards Riga, we captured 4 cannons, 4 machine guns, and took 1,700 prisoners south of Mitau yesterday. This brings the total number of prisoners to 3,200. Southwest of Kalvaria, Russian attacks failed with heavy losses for the enemy: the Russians were driven back over the Scesupa and left 330 prisoners in our hands. The Russians also suffered a severe defeat northeast of Skierniewice: in addition to numerous dead, they lost 100 men as prisoners.

Southeastern Theater of War.

In the presence of the supreme commander, Field Marshal Archduke Friedrich, and under the leadership of General von Mackensen, the allied troops broke through the entire Russian front in Western Galicia yesterday after bitter battles, from near the Hungarian border to the mouth of the Dunajec in the Vistula, and pushed it back everywhere. The enemy troops that could escape are being closely pursued by the allied armies in full retreat to the east. The spoils of victory cannot yet be estimated, even approximately.

The General Government in Belgium"
May 3,Southwest of Kalvaria,,,"Announcements from the
German General
Government.

Daily German Report.

BERLIN, May 3. (Official report from
this afternoon.)

Western Theater of War.

- In Flanders, we successfully launched attacks on both sides of the Poelkappelle-Ypres road and captured the farms ""The Fortune"", southeast of St. Julian. In Champagne, our well-executed mine explosions caused significant damage to the enemy position between Souain and Perthes. Between the Meuse and Moselle, only artillery was active yesterday. At Hartmannswillerkopf, the French unsuccessfully attempted to attack our position on the summit last night. Yesterday, a French aircraft landed at Hundlingen, west of Sargemund; both occupants were captured. A German aircraft squadron successfully attacked, evidently, the aircraft hangar and the station of Epinal.

Eastern Theater of War.

In the pursuit of the Russians fleeing towards Riga, we captured 4 cannons, 4 machine guns, and took 1,700 prisoners south of Mitau yesterday. This brings the total number of prisoners to 3,200. Southwest of Kalvaria, Russian attacks failed with heavy losses for the enemy: the Russians were driven back over the Scesupa and left 330 prisoners in our hands. The Russians also suffered a severe defeat northeast of Skierniewice: in addition to numerous dead, they lost 100 men as prisoners.

Southeastern Theater of War.

In the presence of the supreme commander, Field Marshal Archduke Friedrich, and under the leadership of General von Mackensen, the allied troops broke through the entire Russian front in Western Galicia yesterday after bitter battles, from near the Hungarian border to the mouth of the Dunajec in the Vistula, and pushed it back everywhere. The enemy troops that could escape are being closely pursued by the allied armies in full retreat to the east. The spoils of victory cannot yet be estimated, even approximately.

The General Government in Belgium"
May 3,Northeast of Skierniewice,,,"Announcements from the
German General
Government.

Daily German Report.

BERLIN, May 3. (Official report from
this afternoon.)

Western Theater of War.

- In Flanders, we successfully launched attacks on both sides of the Poelkappelle-Ypres road and captured the farms ""The Fortune"", southeast of St. Julian. In Champagne, our well-executed mine explosions caused significant damage to the enemy position between Souain and Perthes. Between the Meuse and Moselle, only artillery was active yesterday. At Hartmannswillerkopf, the French unsuccessfully attempted to attack our position on the summit last night. Yesterday, a French aircraft landed at Hundlingen, west of Sargemund; both occupants were captured. A German aircraft squadron successfully attacked, evidently, the aircraft hangar and the station of Epinal.

Eastern Theater of War.

In the pursuit of the Russians fleeing towards Riga, we captured 4 cannons, 4 machine guns, and took 1,700 prisoners south of Mitau yesterday. This brings the total number of prisoners to 3,200. Southwest of Kalvaria, Russian attacks failed with heavy losses for the enemy: the Russians were driven back over the Scesupa and left 330 prisoners in our hands. The Russians also suffered a severe defeat northeast of Skierniewice: in addition to numerous dead, they lost 100 men as prisoners.

Southeastern Theater of War.

In the presence of the supreme commander, Field Marshal Archduke Friedrich, and under the leadership of General von Mackensen, the allied troops broke through the entire Russian front in Western Galicia yesterday after bitter battles, from near the Hungarian border to the mouth of the Dunajec in the Vistula, and pushed it back everywhere. The enemy troops that could escape are being closely pursued by the allied armies in full retreat to the east. The spoils of victory cannot yet be estimated, even approximately.

The General Government in Belgium"
May 3,Western Galicia,11.535928,122.2483995,"Announcements from the
German General
Government.

Daily German Report.

BERLIN, May 3. (Official report from
this afternoon.)

Western Theater of War.

- In Flanders, we successfully launched attacks on both sides of the Poelkappelle-Ypres road and captured the farms ""The Fortune"", southeast of St. Julian. In Champagne, our well-executed mine explosions caused significant damage to the enemy position between Souain and Perthes. Between the Meuse and Moselle, only artillery was active yesterday. At Hartmannswillerkopf, the French unsuccessfully attempted to attack our position on the summit last night. Yesterday, a French aircraft landed at Hundlingen, west of Sargemund; both occupants were captured. A German aircraft squadron successfully attacked, evidently, the aircraft hangar and the station of Epinal.

Eastern Theater of War.

In the pursuit of the Russians fleeing towards Riga, we captured 4 cannons, 4 machine guns, and took 1,700 prisoners south of Mitau yesterday. This brings the total number of prisoners to 3,200. Southwest of Kalvaria, Russian attacks failed with heavy losses for the enemy: the Russians were driven back over the Scesupa and left 330 prisoners in our hands. The Russians also suffered a severe defeat northeast of Skierniewice: in addition to numerous dead, they lost 100 men as prisoners.

Southeastern Theater of War.

In the presence of the supreme commander, Field Marshal Archduke Friedrich, and under the leadership of General von Mackensen, the allied troops broke through the entire Russian front in Western Galicia yesterday after bitter battles, from near the Hungarian border to the mouth of the Dunajec in the Vistula, and pushed it back everywhere. The enemy troops that could escape are being closely pursued by the allied armies in full retreat to the east. The spoils of victory cannot yet be estimated, even approximately.

The General Government in Belgium"
May 1,Le Four de Paris,49.1841938,4.9430473,"Announcements from the
German General-
Government.

| Daily German Report.
BERLIN, May 4. (Official report from
this afternoon.)

Western theatre of war.

In Flanders, we continue our attacks in the North and in
the East with very good success. This morning Seven-
kot, Zonnebeke, Westhoek, the Polygon Wood,
and Nonne Bosschen — possession of which
was fought over fiercely for months —
fell into our hands. The retreating enemy stands
north and south of Ypres in the firing
line of our batteries. In the Argonne,
the French unsuccessfully attempted to recapture a trench
north of Le Four de Paris, which we took on May 1. Yesterday,
the artillery battles between the Meuse
and the Moselle continued.

Eastern theatre of war.

The number of captured Russians in the pursuit towards Mitau has risen
above 4,000. New Russian attacks southwest of Kalvaria were
repulsed; 170 prisoners remained in our
hands. Russian attacks also failed southeast of Augustowo,
where the enemy suffered heavy losses and in addition lost 4 officers
with 420 men as prisoners and
8 machine guns. Near Jedwabno,
northeast of Lomza, we likewise repelled
a Russian night attack.

Southeastern theatre of war.

The general attack between the Boskowitz valley
and Upper Vistula went well.
For the first day, the spoils amount to
21,500 prisoners, 16 cannons, 47 ma-
chine guns and various war materials,
which cannot yet be determined.

VIENNA, May 4. (Official report from
today.) The allied German and Austro-
Hungarian troops have achieved a new victory
in loyal comradeship. Since the Russian retreat, after
our victory at Limanowa in West
Galicia, we have conquered the very fortified
enemy front between the Vistula and the
main ridge of the Carpathians, over its entire
extent. In the continued attack,
Austro-Hungarian and German forces achieved new advantages
on the whole front yesterday, in the presence of the supreme
commander, Field Marshal Archduke
Friedrich. Unstoppably, they advanced further eastward and repeatedly forced significant Russian
forces to a swift retreat. The outcome
of this battle also cannot yet be determined. So far, we have
counted more than 30,000 prisoners, and their number
increases by the hour. In the numerous captured
Russian positions, we seized a
large amount of war material. 22 pieces
of artillery and 64 machine guns belong
to the first spoils. On all other fronts,
the general situation is unchanged. 

The General-Government i"
May 4,Flanders,51.096246199999996,4.178629103169916,"Announcements from the
German General-
Government.

| Daily German Report.
BERLIN, May 4. (Official report from
this afternoon.)

Western theatre of war.

In Flanders, we continue our attacks in the North and in
the East with very good success. This morning Seven-
kot, Zonnebeke, Westhoek, the Polygon Wood,
and Nonne Bosschen — possession of which
was fought over fiercely for months —
fell into our hands. The retreating enemy stands
north and south of Ypres in the firing
line of our batteries. In the Argonne,
the French unsuccessfully attempted to recapture a trench
north of Le Four de Paris, which we took on May 1. Yesterday,
the artillery battles between the Meuse
and the Moselle continued.

Eastern theatre of war.

The number of captured Russians in the pursuit towards Mitau has risen
above 4,000. New Russian attacks southwest of Kalvaria were
repulsed; 170 prisoners remained in our
hands. Russian attacks also failed southeast of Augustowo,
where the enemy suffered heavy losses and in addition lost 4 officers
with 420 men as prisoners and
8 machine guns. Near Jedwabno,
northeast of Lomza, we likewise repelled
a Russian night attack.

Southeastern theatre of war.

The general attack between the Boskowitz valley
and Upper Vistula went well.
For the first day, the spoils amount to
21,500 prisoners, 16 cannons, 47 ma-
chine guns and various war materials,
which cannot yet be determined.

VIENNA, May 4. (Official report from
today.) The allied German and Austro-
Hungarian troops have achieved a new victory
in loyal comradeship. Since the Russian retreat, after
our victory at Limanowa in West
Galicia, we have conquered the very fortified
enemy front between the Vistula and the
main ridge of the Carpathians, over its entire
extent. In the continued attack,
Austro-Hungarian and German forces achieved new advantages
on the whole front yesterday, in the presence of the supreme
commander, Field Marshal Archduke
Friedrich. Unstoppably, they advanced further eastward and repeatedly forced significant Russian
forces to a swift retreat. The outcome
of this battle also cannot yet be determined. So far, we have
counted more than 30,000 prisoners, and their number
increases by the hour. In the numerous captured
Russian positions, we seized a
large amount of war material. 22 pieces
of artillery and 64 machine guns belong
to the first spoils. On all other fronts,
the general situation is unchanged. 

The General-Government i"
May 4,Mitau,56.6514394,23.7339143,"Announcements from the
German General-
Government.

| Daily German Report.
BERLIN, May 4. (Official report from
this afternoon.)

Western theatre of war.

In Flanders, we continue our attacks in the North and in
the East with very good success. This morning Seven-
kot, Zonnebeke, Westhoek, the Polygon Wood,
and Nonne Bosschen — possession of which
was fought over fiercely for months —
fell into our hands. The retreating enemy stands
north and south of Ypres in the firing
line of our batteries. In the Argonne,
the French unsuccessfully attempted to recapture a trench
north of Le Four de Paris, which we took on May 1. Yesterday,
the artillery battles between the Meuse
and the Moselle continued.

Eastern theatre of war.

The number of captured Russians in the pursuit towards Mitau has risen
above 4,000. New Russian attacks southwest of Kalvaria were
repulsed; 170 prisoners remained in our
hands. Russian attacks also failed southeast of Augustowo,
where the enemy suffered heavy losses and in addition lost 4 officers
with 420 men as prisoners and
8 machine guns. Near Jedwabno,
northeast of Lomza, we likewise repelled
a Russian night attack.

Southeastern theatre of war.

The general attack between the Boskowitz valley
and Upper Vistula went well.
For the first day, the spoils amount to
21,500 prisoners, 16 cannons, 47 ma-
chine guns and various war materials,
which cannot yet be determined.

VIENNA, May 4. (Official report from
today.) The allied German and Austro-
Hungarian troops have achieved a new victory
in loyal comradeship. Since the Russian retreat, after
our victory at Limanowa in West
Galicia, we have conquered the very fortified
enemy front between the Vistula and the
main ridge of the Carpathians, over its entire
extent. In the continued attack,
Austro-Hungarian and German forces achieved new advantages
on the whole front yesterday, in the presence of the supreme
commander, Field Marshal Archduke
Friedrich. Unstoppably, they advanced further eastward and repeatedly forced significant Russian
forces to a swift retreat. The outcome
of this battle also cannot yet be determined. So far, we have
counted more than 30,000 prisoners, and their number
increases by the hour. In the numerous captured
Russian positions, we seized a
large amount of war material. 22 pieces
of artillery and 64 machine guns belong
to the first spoils. On all other fronts,
the general situation is unchanged. 

The General-Government i"
May 4,Kalvaria,49.1127516,18.459816,"Announcements from the
German General-
Government.

| Daily German Report.
BERLIN, May 4. (Official report from
this afternoon.)

Western theatre of war.

In Flanders, we continue our attacks in the North and in
the East with very good success. This morning Seven-
kot, Zonnebeke, Westhoek, the Polygon Wood,
and Nonne Bosschen — possession of which
was fought over fiercely for months —
fell into our hands. The retreating enemy stands
north and south of Ypres in the firing
line of our batteries. In the Argonne,
the French unsuccessfully attempted to recapture a trench
north of Le Four de Paris, which we took on May 1. Yesterday,
the artillery battles between the Meuse
and the Moselle continued.

Eastern theatre of war.

The number of captured Russians in the pursuit towards Mitau has risen
above 4,000. New Russian attacks southwest of Kalvaria were
repulsed; 170 prisoners remained in our
hands. Russian attacks also failed southeast of Augustowo,
where the enemy suffered heavy losses and in addition lost 4 officers
with 420 men as prisoners and
8 machine guns. Near Jedwabno,
northeast of Lomza, we likewise repelled
a Russian night attack.

Southeastern theatre of war.

The general attack between the Boskowitz valley
and Upper Vistula went well.
For the first day, the spoils amount to
21,500 prisoners, 16 cannons, 47 ma-
chine guns and various war materials,
which cannot yet be determined.

VIENNA, May 4. (Official report from
today.) The allied German and Austro-
Hungarian troops have achieved a new victory
in loyal comradeship. Since the Russian retreat, after
our victory at Limanowa in West
Galicia, we have conquered the very fortified
enemy front between the Vistula and the
main ridge of the Carpathians, over its entire
extent. In the continued attack,
Austro-Hungarian and German forces achieved new advantages
on the whole front yesterday, in the presence of the supreme
commander, Field Marshal Archduke
Friedrich. Unstoppably, they advanced further eastward and repeatedly forced significant Russian
forces to a swift retreat. The outcome
of this battle also cannot yet be determined. So far, we have
counted more than 30,000 prisoners, and their number
increases by the hour. In the numerous captured
Russian positions, we seized a
large amount of war material. 22 pieces
of artillery and 64 machine guns belong
to the first spoils. On all other fronts,
the general situation is unchanged. 

The General-Government i"
May 4,Augustowo,52.7738881,23.1298343,"Announcements from the
German General-
Government.

| Daily German Report.
BERLIN, May 4. (Official report from
this afternoon.)

Western theatre of war.

In Flanders, we continue our attacks in the North and in
the East with very good success. This morning Seven-
kot, Zonnebeke, Westhoek, the Polygon Wood,
and Nonne Bosschen — possession of which
was fought over fiercely for months —
fell into our hands. The retreating enemy stands
north and south of Ypres in the firing
line of our batteries. In the Argonne,
the French unsuccessfully attempted to recapture a trench
north of Le Four de Paris, which we took on May 1. Yesterday,
the artillery battles between the Meuse
and the Moselle continued.

Eastern theatre of war.

The number of captured Russians in the pursuit towards Mitau has risen
above 4,000. New Russian attacks southwest of Kalvaria were
repulsed; 170 prisoners remained in our
hands. Russian attacks also failed southeast of Augustowo,
where the enemy suffered heavy losses and in addition lost 4 officers
with 420 men as prisoners and
8 machine guns. Near Jedwabno,
northeast of Lomza, we likewise repelled
a Russian night attack.

Southeastern theatre of war.

The general attack between the Boskowitz valley
and Upper Vistula went well.
For the first day, the spoils amount to
21,500 prisoners, 16 cannons, 47 ma-
chine guns and various war materials,
which cannot yet be determined.

VIENNA, May 4. (Official report from
today.) The allied German and Austro-
Hungarian troops have achieved a new victory
in loyal comradeship. Since the Russian retreat, after
our victory at Limanowa in West
Galicia, we have conquered the very fortified
enemy front between the Vistula and the
main ridge of the Carpathians, over its entire
extent. In the continued attack,
Austro-Hungarian and German forces achieved new advantages
on the whole front yesterday, in the presence of the supreme
commander, Field Marshal Archduke
Friedrich. Unstoppably, they advanced further eastward and repeatedly forced significant Russian
forces to a swift retreat. The outcome
of this battle also cannot yet be determined. So far, we have
counted more than 30,000 prisoners, and their number
increases by the hour. In the numerous captured
Russian positions, we seized a
large amount of war material. 22 pieces
of artillery and 64 machine guns belong
to the first spoils. On all other fronts,
the general situation is unchanged. 

The General-Government i"
